location_id,country,province_or_state,city,location_code
l43462,Germany,Baden-Wurttemberg,Mannheim,Suburban
l43463,United Kingdom,Brighton and Hove,Franklin Street,Urban
l43464,Canada,Ontario,Toronto,Urban
l43465,United States,California,San Francisco,Suburban
l43466,United States,Arizona,Phoenix,Rural
l43467,Canada,Ontario,Toronto,Urban
l43468,United States,Alaska,Anchorage,Suburban
l43469,Canada,British Columbia,Vancouver,Rural
l43470,Germany,Bremen,Bremen,Urban
l43471,United States,Alaska,Juneau,Rural
l43472,Canada,Quebec,Montreal,Suburban
l43473,United Kingdom,Oxfordshire,Oxford,Suburban
l43474,United Kingdom,Brighton and Hove,Bear Road,Suburban
l43475,United Kingdom,Buckinghamshire,Milton Keynes,Suburban
l43476,Germany,Hessen,Frankfurt,Rural
l43477,United States,California,San Diego,Suburban
l43478,Canada,Quebec,Montreal,Rural
l43479,United States,Florida,Miami,Suburban
l43480,Canada,Quebec,Montreal,Rural
l43481,United States,Alabama,Birmingham,Rural
l43482,Canada,Ontario,Toronto,Suburban
l43483,United States,California,Los Angeles,Suburban
l43484,United States,Colorado,Boulder,Suburban
l43485,United Kingdom,Hampshire,Southampton,Urban
l43486,Canada,Quebec,Montreal,Suburban
l43487,United States,California,Los Angeles,Rural
l43488,United States,Colorado,Denver,Suburban
l43489,United Kingdom,Greater London,London,Suburban
l43490,United States,Florida,Miami,Rural
l43491,United Kingdom,Greater London,London,Suburban
l43492,United States,California,San Clara,Suburban
l43493,Germany,Bayern,Nurnberg,Urban
l43494,United Kingdom,West Midlands,Birmingham,Rural
l43495,Germany,Nordrhein-Westfalen,Dusseldorf,Suburban
l43496,United Kingdom,West Midlands,Birmingham,Urban
l43497,United States,Georgia,Atlanta,Rural
l43498,Germany,Bayern,Landshut,Suburban
l43499,United Kingdom,Greater London,London,Urban
l43500,Germany,Bremen,Bremen,Rural
l43501,United Kingdom,Greater London,London,Suburban
l43502,United States,California,Los Angeles,Urban
l43503,United States,Florida,Miami,Urban
l43504,Germany,Berlin,Berlin,Rural
l43505,Germany,Baden-Wurttemberg,Mannheim,Suburban
l43506,United Kingdom,Hampshire,Southampton,Suburban
l43507,Canada,Ontario,Toronto,Suburban
l43508,United States,California,Pasadena,Urban
l43509,United Kingdom,Greater London,London,Rural
l43510,Canada,British Columbia,Vancouver,Rural
l43511,United States,Connecticut,Norwalk,Urban
l43512,Germany,Hamburg,Hamburg,Suburban
l43513,United Kingdom,Greater London,London,Urban
l43514,United States,Colorado,Denver,Urban
l43515,United States,California,San Francisco,Rural
l43516,Germany,Bayern,Nurnberg,Suburban
l43517,Canada,British Columbia,Vancouver,Rural
l43518,United Kingdom,Greater London,London,Urban
l43519,Germany,Bayern,Nurnberg,Suburban
l43520,Canada,British Columbia,Vancouver,Rural
l43521,Germany,Sachsen,Dresden,Rural
l43522,Canada,Ontario,Trenton,Urban
l43523,United States,Colorado,Denver,Suburban
l43524,United Kingdom,Brighton and Hove,Eley Drive,Urban
l43525,Germany,Hessen,Frankfurt,Rural
l43526,United Kingdom,Greater London,London,Suburban
l43527,Germany,Nordrhein-Westfalen,Dusseldorf,Rural
l43528,Canada,British Columbia,Dawson Creek,Suburban
l43529,Canada,British Columbia,Dawson Creek,Rural
l43530,Canada,British Columbia,Dawson Creek,Rural
l43531,Canada,British Columbia,Vancouver,Rural
l43532,United Kingdom,Greater London,London,Suburban
l43533,Canada,British Columbia,Whistler,Suburban
l43534,Canada,Ontario,Toronto,Urban
l43535,United Kingdom,Greater London,London,Suburban
l43536,Germany,Hamburg,Hamburg,Suburban
l43537,Germany,Nordrhein-Westfalen,Dortmund,Suburban
l43538,United States,Colorado,Denver,Urban
l43539,United States,California,Los Angeles,Suburban
l43540,United Kingdom,Greater London,London,Suburban
l43541,Germany,Berlin,Berlin,Suburban
l43542,Germany,Nordrhein-Westfalen,Dusseldorf,Rural
l43543,United Kingdom,Greater London,London,Suburban
l43544,Canada,Ontario,Trenton,Rural
l43545,United Kingdom,Reading,Ilkley Road,Suburban
l43546,Germany,Hessen,Frankfurt,Urban
l43547,United Kingdom,Brighton and Hove,Maldon Road,Suburban
l43548,Germany,Sachsen,Dresden,Suburban
l43549,Germany,Nordrhein-Westfalen,Arnsberg,Suburban
l43550,United States,Georgia,Atlanta,Urban
l43551,United States,Florida,Miami,Suburban
l43552,United States,Colorado,Colorado Springs,Rural
l43553,Canada,Nova Scotia,Halifax,Suburban
l43554,Germany,Nordrhein-Westfalen,Dusseldorf,Rural
l43555,United Kingdom,Oxfordshire,Oxford,Suburban
l43556,Canada,Manitoba,Winnipeg,Urban
l43557,United Kingdom,Oxfordshire,Oxford,Rural
l43558,Canada,New Brunswick,Fredericton,Urban
l43559,United States,Alabama,Birmingham,Rural
l43560,Canada,Ontario,Toronto,Suburban
l43561,United Kingdom,Greater London,London,Urban
l43562,Germany,Baden-Wurttemberg,Mannheim,Urban
l43563,United Kingdom,Brighton and Hove,Eley Drive,Suburban
l43564,Canada,Ontario,Toronto,Suburban
l43565,Germany,Nordrhein-Westfalen,Dortmund,Rural
l43566,Germany,Bayern,Munchen,Rural
l43567,United States,Florida,Miami,Suburban
l43568,United Kingdom,Greater London,London,Urban
l43569,Canada,Ontario,Toronto,Urban
l43570,Canada,Ontario,Toronto,Rural
l43571,United Kingdom,Greater London,London,Urban
l43572,United States,California,Los Angeles,Rural
l43573,Germany,Bayern,Munchen,Suburban
l43574,United States,California,San Francisco,Rural
l43575,United Kingdom,Brighton and Hove,Eley Drive,Urban
l43576,United States,Alabama,Birmingham,Rural
l43577,United Kingdom,Brighton and Hove,Franklin Street,Suburban
l43578,Germany,Berlin,Berlin,Suburban
l43579,Germany,Hessen,Frankfurt,Suburban
l43580,United Kingdom,Oxfordshire,Oxford,Suburban
l43581,United States,California,Oakland,Urban
l43582,United Kingdom,Brighton and Hove,Franklin Street,Rural
l43583,United States,California,Anaheim,Suburban
l43584,Germany,Baden-Wurttemberg,Mannheim,Suburban
l43585,United Kingdom,Brighton and Hove,Eley Drive,Rural
l43586,Germany,Bremen,Bremen,Rural
l43587,Canada,British Columbia,Dawson Creek,Rural
l43588,United Kingdom,Reading,Ilkley Road,Urban
l43589,United States,California,San Clara,Urban
l43590,United States,Colorado,Boulder,Urban
l43591,United Kingdom,West Midlands,Birmingham,Rural
l43592,Canada,British Columbia,Victoria,Urban
l43593,United States,Florida,Miami,Urban
l43594,United Kingdom,Hampshire,Southampton,Urban
l43595,United Kingdom,Greater London,London,Urban
l43596,Canada,Ontario,Trenton,Urban
l43597,United Kingdom,Reading,Back Lane,Rural
l43598,United Kingdom,Oxfordshire,Oxford,Rural
l43599,Canada,Ontario,Ottawa,Suburban
l43600,United Kingdom,Greater London,London,Urban
l43601,United Kingdom,Brighton and Hove,Maldon Road,Urban
l43602,Germany,Berlin,Berlin,Suburban
l43603,Canada,Quebec,Hull,Rural
l43604,United States,California,Los Angeles,Urban
l43605,United States,Florida,Miami,Suburban
l43606,United States,California,San Francisco,Rural
l43607,Canada,Ontario,Toronto,Rural
l43608,Canada,Ontario,Kingston,Rural
l43609,Germany,Bremen,Bremen,Urban
l43610,Canada,Ontario,Toronto,Rural
l43611,Canada,Ontario,Toronto,Rural
l43612,United Kingdom,Greater London,London,Rural
l43613,United States,Connecticut,Norwalk,Rural
l43614,United Kingdom,West Midlands,Birmingham,Suburban
l43615,United States,Florida,Miami,Rural
l43616,United States,Delaware,Wilmington,Suburban
l43617,Canada,Ontario,Toronto,Rural
l43618,United Kingdom,Shropshire,Telford,Suburban
l43619,United Kingdom,Hampshire,Southampton,Rural
l43620,United Kingdom,Greater London,London,Rural
l43621,Canada,British Columbia,Dawson Creek,Suburban
l43622,United Kingdom,Bristol,The Crescent,Urban
l43623,United Kingdom,Reading,Mayfield Drive,Urban
l43624,United Kingdom,Greater London,London,Rural
l43625,United States,Connecticut,Norwalk,Suburban
l43626,Germany,Baden-Wurttemberg,Mannheim,Suburban
l43627,United States,Alabama,Birmingham,Rural
l43628,Germany,Hessen,Frankfurt,Suburban
l43629,Canada,Quebec,Montreal,Rural
l43630,Canada,Ontario,Toronto,Rural
l43631,Germany,Bayern,Aachen,Rural
l43632,Germany,Nordrhein-Westfalen,Dusseldorf,Rural
l43633,Canada,Ontario,Toronto,Rural
l43634,United Kingdom,Greater London,London,Rural
l43635,United Kingdom,Greater London,London,Suburban
l43636,Canada,Ontario,London,Suburban
l43637,United Kingdom,Brighton and Hove,Maldon Road,Urban
l43638,United States,California,Pasadena,Urban
l43639,United Kingdom,West Midlands,Birmingham,Suburban
l43640,United Kingdom,West Midlands,Birmingham,Suburban
l43641,Germany,Baden-Wurttemberg,Leonberg,Suburban
l43642,United States,Georgia,Savannah,Suburban
l43643,United States,Colorado,Denver,Urban
l43644,United Kingdom,Hampshire,Southampton,Suburban
l43645,United States,Colorado,Denver,Rural
l43646,United States,Alabama,Birmingham,Suburban
l43647,Germany,Hessen,Frankfurt,Rural
l43648,United States,Florida,Miami,Rural
l43649,United Kingdom,Brighton and Hove,Eley Drive,Rural
l43650,Germany,Berlin,Berlin,Rural
l43651,United States,Georgia,Atlanta,Rural
l43652,United States,Colorado,Denver,Urban
l43653,Canada,British Columbia,Vancouver,Suburban
l43654,Germany,Berlin,Berlin,Rural
l43655,United States,California,Los Angeles,Rural
l43656,Canada,Nova Scotia,Halifax,Suburban
l43657,United States,Florida,Miami,Suburban
l43658,Germany,Bayern,Nurnberg,Urban
l43659,United States,Florida,Miami,Suburban
l43660,United Kingdom,Buckinghamshire,Milton Keynes,Suburban
l43661,United Kingdom,Brighton and Hove,Maldon Road,Suburban
l43662,Canada,Ontario,Toronto,Rural
l43663,United Kingdom,West Midlands,Birmingham,Rural
l43664,United Kingdom,Reading,Mayfield Drive,Rural
l43665,Germany,Bayern,Munchen,Rural
l43666,United Kingdom,Hampshire,Southampton,Suburban
l43667,Germany,Baden-Wurttemberg,Mannheim,Rural
l43668,United States,Alabama,Birmingham,Rural
l43669,Germany,Nordrhein-Westfalen,Dusseldorf,Suburban
l43670,United States,Arizona,Phoenix,Rural
l43671,Canada,British Columbia,Vancouver,Suburban
l43672,United Kingdom,Greater London,London,Rural
l43673,Canada,Quebec,Montreal,Suburban
l43674,United States,Florida,Miami,Suburban
l43675,United Kingdom,Greater London,London,Rural
l43676,United Kingdom,Greater London,London,Suburban
l43677,United States,Colorado,Denver,Suburban
l43678,United Kingdom,West Midlands,Birmingham,Urban
l43679,Canada,Manitoba,Winnipeg,Rural
l43680,United Kingdom,Oxfordshire,Oxford,Rural
l43681,Canada,Newfoundland,St. John's,Suburban
l43682,United Kingdom,Greater London,London,Rural
l43683,United Kingdom,Brighton and Hove,Franklin Street,Rural
l43684,Germany,Baden-Wurttemberg,Mannheim,Urban
l43685,Germany,Nordrhein-Westfalen,Dusseldorf,Suburban
l43686,Canada,British Columbia,Dawson Creek,Rural
l43687,Canada,British Columbia,Vancouver,Suburban
l43688,Canada,Ontario,Toronto,Suburban
l43689,Germany,Hessen,Frankfurt,Rural
l43690,Germany,Bayern,Munchen,Rural
l43691,United States,Florida,Miami,Suburban
l43692,Canada,Ontario,Ottawa,Suburban
l43693,United Kingdom,Bristol,The Crescent,Rural
l43694,United Kingdom,Oxfordshire,Oxford,Suburban
l43695,Canada,Quebec,Montreal,Urban
l43696,United States,Alabama,Birmingham,Urban
l43697,Canada,Quebec,Montreal,Urban
l43698,United Kingdom,Greater London,London,Suburban
l43699,United States,California,Los Angeles,Rural
l43700,Germany,Bayern,Munchen,Suburban
l43701,United Kingdom,Brighton and Hove,Eley Drive,Rural
l43702,United Kingdom,Reading,Ilkley Road,Rural
l43703,United Kingdom,Greater London,London,Rural
l43704,United Kingdom,Brighton and Hove,Franklin Street,Rural
l43705,Canada,Nova Scotia,Halifax,Urban
l43706,Germany,Bayern,Munchen,Suburban
l43707,United Kingdom,Hampshire,Southampton,Suburban
l43708,United Kingdom,Reading,Ilkley Road,Suburban
l43709,United States,Delaware,Wilmington,Suburban
l43710,United States,California,San Clara,Suburban
l43711,Germany,Hessen,Frankfurt,Rural
l43712,Germany,Baden-Wurttemberg,Mannheim,Rural
l43713,Germany,Berlin,Berlin,Suburban
l43714,United States,California,Los Angeles,Urban
l43715,United States,Colorado,Boulder,Urban
l43716,Canada,Ontario,Sudbury,Suburban
l43717,Canada,Manitoba,Winnipeg,Suburban
l43718,Germany,Berlin,Berlin,Suburban
l43719,United Kingdom,Brighton and Hove,Eley Drive,Suburban
l43720,United States,Colorado,Boulder,Rural
l43721,United Kingdom,Greater London,London,Rural
l43722,Germany,Sachsen,Dresden,Rural
l43723,United Kingdom,Hampshire,Southampton,Suburban
l43724,Germany,Mecklenburg-Vorpommern,Solingen,Rural
l43725,Canada,Quebec,Montreal,Rural
l43726,Canada,Ontario,Trenton,Suburban
l43727,United Kingdom,Oxfordshire,Oxford,Urban
l43728,Canada,Ontario,Toronto,Rural
l43729,United Kingdom,Hampshire,Southampton,Rural
l43730,United Kingdom,Buckinghamshire,Milton Keynes,Suburban
l43731,Germany,Bayern,Aachen,Rural
l43732,United States,California,San Diego,Rural
l43733,Canada,Ontario,Ottawa,Rural
l43734,Canada,Quebec,Tremblant,Rural
l43735,Canada,Nova Scotia,Halifax,Suburban
l43736,United Kingdom,West Midlands,Birmingham,Suburban
l43737,Canada,British Columbia,Whistler,Urban
l43738,United States,California,San Francisco,Urban
l43739,Germany,Baden-Wurttemberg,Mannheim,Urban
l43740,Germany,Hessen,Russelsheim,Suburban
l43741,Germany,Bremen,Bremen,Suburban
l43742,Canada,Ontario,Toronto,Urban
l43743,United Kingdom,Greater London,London,Suburban
l43744,United States,Florida,Miami,Suburban
l43745,United Kingdom,Greater London,London,Rural
l43746,United States,Florida,Miami,Urban
l43747,United States,Florida,Miami,Rural
l43748,United States,Colorado,Denver,Urban
l43749,Germany,Hessen,Frankfurt,Urban
l43750,Canada,British Columbia,Dawson Creek,Suburban
l43751,Canada,British Columbia,Vancouver,Urban
l43752,Germany,Bremen,Bremen,Rural
l43753,Canada,Quebec,Tremblant,Rural
l43754,United States,Alabama,Birmingham,Suburban
l43755,Canada,Ontario,London,Suburban
l43756,United Kingdom,West Midlands,Birmingham,Rural
l43757,Germany,Nordrhein-Westfalen,Dusseldorf,Urban
l43758,United Kingdom,Greater London,London,Suburban
l43759,United States,California,Los Angeles,Rural
l43760,United States,Colorado,Denver,Suburban
l43761,United States,Arizona,Phoenix,Suburban
l43762,United Kingdom,Brighton and Hove,Bear Road,Suburban
l43763,United States,California,San Diego,Suburban
l43764,United Kingdom,West Midlands,Birmingham,Suburban
l43765,United Kingdom,Greater London,London,Rural
l43766,Germany,Sachsen,Dresden,Suburban
l43767,United States,California,Los Angeles,Suburban
l43768,Canada,Ontario,Toronto,Rural
l43769,Canada,New Brunswick,Moncton,Urban
l43770,United States,California,Los Angeles,Urban
l43771,United Kingdom,Hampshire,Southampton,Rural
l43772,United Kingdom,Oxfordshire,Oxford,Suburban
l43773,Germany,Niedersachsen,Hannover,Rural
l43774,United States,Colorado,Denver,Rural
l43775,Canada,British Columbia,Vancouver,Urban
l43776,Germany,Bayern,Munchen,Suburban
l43777,Germany,Nordrhein-Westfalen,Arnsberg,Rural
l43778,United States,Delaware,Wilmington,Rural
l43779,United Kingdom,Greater London,London,Suburban
l43780,Germany,Hessen,Frankfurt,Rural
l43781,United Kingdom,Greater London,London,Suburban
l43782,United Kingdom,Brighton and Hove,Eley Drive,Rural
l43783,United Kingdom,Reading,Ilkley Road,Suburban
l43784,United States,Colorado,Denver,Rural
l43785,United States,Georgia,Atlanta,Rural
l43786,United Kingdom,Brighton and Hove,Eley Drive,Rural
l43787,United States,Colorado,Denver,Rural
l43788,United States,California,Berkeley,Urban
l43789,United Kingdom,Greater London,London,Rural
l43790,United States,California,San Clara,Urban
l43791,United Kingdom,West Midlands,Birmingham,Suburban
l43792,United Kingdom,Oxfordshire,Oxford,Rural
l43793,United States,Florida,Miami,Urban
l43794,United Kingdom,Greater London,London,Rural
l43795,United States,California,San Diego,Urban
l43796,United States,Colorado,Boulder,Suburban
l43797,Germany,Niedersachsen,Hannover,Rural
l43798,Germany,Hessen,Frankfurt,Suburban
l43799,United Kingdom,Oxfordshire,Oxford,Rural
l43800,United States,California,Berkeley,Suburban
l43801,United States,Alaska,Anchorage,Suburban
l43802,Germany,Baden-Wurttemberg,Mannheim,Suburban
l43803,United States,Colorado,Denver,Rural
l43804,United Kingdom,Buckinghamshire,Milton Keynes,Rural
l43805,United Kingdom,Bristol,The Crescent,Suburban
l43806,United States,California,San Francisco,Rural
l43807,Germany,Bremen,Bremen,Urban
l43808,Canada,British Columbia,West Vancouver,Suburban
l43809,United Kingdom,Greater London,London,Urban
l43810,United Kingdom,West Midlands,Birmingham,Suburban
l43811,United States,California,Los Angeles,Suburban
l43812,Germany,Nordrhein-Westfalen,Dusseldorf,Rural
l43813,United Kingdom,Buckinghamshire,Milton Keynes,Rural
l43814,Germany,Bayern,Nurnberg,Suburban
l43815,United Kingdom,Reading,Back Lane,Suburban
l43816,United States,California,Los Angeles,Suburban
l43817,United Kingdom,Brighton and Hove,Bear Road,Rural
l43818,Canada,Quebec,Montreal,Suburban
l43819,United Kingdom,Greater London,London,Rural
l43820,Canada,British Columbia,Vancouver,Urban
l43821,United States,California,San Francisco,Suburban
l43822,Canada,Ontario,Toronto,Suburban
l43823,Germany,Hamburg,Hamburg,Suburban
l43824,Canada,British Columbia,Dawson Creek,Rural
l43825,Germany,Nordrhein-Westfalen,Bochum,Rural
l43826,Germany,Baden-Wurttemberg,Leonberg,Suburban
l43827,Germany,Nordrhein-Westfalen,Krefeld,Suburban
l43828,Canada,British Columbia,Vancouver,Suburban
l43829,Germany,Hessen,Frankfurt,Rural
l43830,Germany,Hessen,Frankfurt,Suburban
l43831,Germany,Hessen,Frankfurt,Suburban
