product_id,product_line,coupon_response
p49639,Photography,Coupon 1
p49640,Photography,Coupon 1
p49641,Photography,Coupon 1
p49642,Photography,Coupon 1
p49643,Photography,Coupon 1
p49644,Photography,Coupon 1
p49645,Photography,Coupon 5
p49646,Photography,Coupon 4
p49647,Photography,Coupon 2
p49648,Photography,Coupon 2
p49649,Photography,Coupon 1
p49650,Photography,Coupon 3
p49651,Photography,Coupon 1
p49652,Photography,Coupon 2
p49653,Photography,Coupon 2
p49654,Photography,Coupon 1
p49655,Photography,Coupon 1
p49656,Photography,Coupon 2
p49657,Photography,Coupon 3
p49658,Photography,Coupon 2
p49659,Photography,Coupon 4
p49660,Photography,Coupon 4
p49661,Photography,Coupon 1
p49662,Photography,Coupon 1
p49663,Photography,Coupon 1
p49664,Photography,Coupon 2
p49665,Photography,Coupon 4
p49666,Photography,Coupon 4
p49667,Photography,Coupon 1
p49668,Photography,Coupon 2
p49669,Photography,Coupon 4
p49670,Photography,Coupon 1
p49671,Photography,Coupon 1
p49672,Photography,Coupon 4
p49673,Photography,Coupon 1
p49674,Photography,Coupon 2
p49675,Photography,Coupon 5
p49676,Photography,Coupon 1
p49677,Photography,Coupon 1
p49678,Photography,Coupon 2
p49679,Photography,Coupon 1
p49680,Photography,Coupon 1
p49681,Photography,Coupon 1
p49682,Photography,Coupon 4
p49683,Photography,Coupon 4
p49684,Photography,Coupon 1
p49685,Photography,Coupon 1
p49686,Photography,Coupon 1
p49687,Photography,Coupon 4
p49688,Photography,Coupon 2
p49689,Photography,Coupon 1
p49690,Photography,Coupon 1
p49691,Photography,Coupon 4
p49692,Photography,Coupon 1
p49693,Photography,Coupon 1
p49694,Photography,Coupon 3
p49695,Photography,Coupon 3
p49696,Photography,Coupon 4
p49697,Photography,Coupon 1
p49698,Photography,Coupon 6
p49699,Photography,Coupon 4
p49700,Photography,Coupon 1
p49701,Photography,Coupon 4
p49702,Photography,Coupon 1
p49703,Photography,Coupon 1
p49704,Photography,Coupon 1
p49705,Photography,Coupon 1
p49706,Photography,Coupon 1
p49707,Photography,Coupon 1
p49708,Photography,Coupon 1
p49709,Photography,Coupon 1
p49710,Photography,Coupon 1
p49711,Photography,Coupon 1
p49712,Photography,Coupon 5
p49713,Photography,Coupon 4
p49714,Photography,Coupon 1
p49715,Photography,Coupon 1
p49716,Photography,Coupon 1
p49717,Photography,Coupon 4
p49718,Photography,Coupon 4
p49719,Photography,Coupon 1
p49720,Photography,Coupon 1
p49721,Photography,Coupon 1
p49722,Photography,Coupon 1
p49723,Photography,Coupon 4
p49724,Photography,Coupon 1
p49725,Photography,Coupon 4
p49726,Photography,Coupon 3
p49727,Photography,Coupon 1
p49728,Photography,Coupon 1
p49729,Photography,Coupon 1
p49730,Photography,Coupon 1
p49731,Photography,Coupon 1
p49732,Photography,Coupon 1
p49733,Photography,Coupon 1
p49734,Photography,Coupon 6
p49735,Photography,Coupon 1
p49736,Photography,Coupon 1
p49737,Photography,Coupon 1
p49738,Photography,Coupon 1
p49739,Photography,Coupon 1
p49740,Photography,Coupon 6
p49741,Photography,Coupon 4
p49742,Photography,Coupon 4
p49743,Photography,Coupon 1
p49744,Photography,Coupon 1
p49745,Photography,Coupon 2
p49746,Photography,Coupon 1
p49747,Photography,Coupon 2
p49748,Photography,Coupon 2
p49749,Photography,Coupon 1
p49750,Photography,Coupon 1
p49751,Photography,Coupon 2
p49752,Photography,Coupon 1
p49753,Photography,Coupon 2
p49754,Photography,Coupon 1
p49755,Photography,Coupon 1
p49756,Photography,Coupon 4
p49757,Photography,Coupon 1
p49758,Photography,Coupon 1
p49759,Photography,Coupon 2
p49760,Photography,Coupon 4
p49761,Photography,Coupon 2
p49762,Photography,Coupon 1
p49763,Photography,Coupon 1
p49764,Photography,Coupon 5
p49765,Photography,Coupon 4
p49766,Photography,Coupon 1
p49767,Photography,Coupon 4
p49768,Photography,Coupon 4
p49769,Photography,Coupon 1
p49770,Photography,Coupon 4
p49771,Photography,Coupon 1
p49772,Photography,Coupon 1
p49773,Photography,Coupon 1
p49774,Photography,Coupon 1
p49775,Photography,Coupon 1
p49776,Photography,Coupon 2
p49777,Photography,Coupon 1
p49778,Photography,Coupon 1
p49779,Photography,Coupon 2
p49780,Photography,Coupon 1
p49781,Photography,Coupon 1
p49782,Photography,Coupon 1
p49783,Photography,Coupon 1
p49784,Photography,Coupon 1
p49785,Photography,Coupon 4
p49786,Photography,Coupon 4
p49787,Photography,Coupon 6
p49788,Photography,Coupon 2
p49789,Photography,Coupon 2
p49790,Photography,Coupon 1
p49791,Photography,Coupon 3
p49792,Photography,Coupon 1
p49793,Photography,Coupon 4
p49794,Photography,Coupon 4
p49795,Photography,Coupon 6
p49796,Photography,Coupon 1
p49797,Photography,Coupon 1
p49798,Photography,Coupon 1
p49799,Photography,Coupon 1
p49800,Photography,Coupon 4
p49801,Photography,Coupon 1
p49802,Photography,Coupon 4
p49803,Photography,Coupon 4
p49804,Photography,Coupon 2
p49805,Photography,Coupon 1
p49806,Photography,Coupon 1
p49807,Photography,Coupon 4
p49808,Photography,Coupon 1
p49809,Photography,Coupon 2
p49810,Photography,Coupon 1
p49811,Photography,Coupon 1
p49812,Photography,Coupon 1
p49813,Photography,Coupon 5
p49814,Photography,Coupon 1
p49815,Photography,Coupon 4
p49816,Photography,Coupon 6
p49817,Photography,Coupon 4
p49818,Photography,Coupon 1
p49819,Photography,Coupon 1
p49820,Photography,Coupon 6
p49821,Photography,Coupon 4
p49822,Photography,Coupon 4
p49823,Photography,Coupon 2
p49824,Photography,Coupon 2
p49825,Photography,Coupon 1
p49826,Photography,Coupon 4
p49827,Photography,Coupon 1
p49828,Photography,Coupon 1
p49829,Photography,Coupon 1
p49830,Photography,Coupon 4
p49831,Photography,Coupon 1
p49832,Photography,Coupon 2
p49833,Photography,Coupon 1
p49834,Photography,Coupon 1
p49835,Photography,Coupon 4
p49836,Photography,Coupon 1
p49837,Photography,Coupon 1
p49838,Photography,Coupon 1
p49839,Photography,Coupon 1
p49840,Photography,Coupon 4
p49841,Photography,Coupon 5
p49842,Photography,Coupon 2
p49843,Photography,Coupon 1
p49844,Photography,Coupon 1
p49845,Photography,Coupon 4
p49846,Photography,Coupon 1
p49847,Photography,Coupon 1
p49848,Photography,Coupon 6
p49849,Photography,Coupon 4
p49850,Photography,Coupon 1
p49851,Photography,Coupon 1
p49852,Photography,Coupon 1
p49853,Photography,Coupon 6
p49854,Photography,Coupon 1
p49855,Photography,Coupon 1
p49856,Photography,Coupon 1
p49857,Photography,Coupon 1
p49858,Photography,Coupon 2
p49859,Photography,Coupon 4
p49860,Photography,Coupon 1
p49861,Photography,Coupon 2
p49862,Computers and Home Office,Coupon 4
p49863,Computers and Home Office,Coupon 4
p49864,Computers and Home Office,Coupon 6
p49865,Computers and Home Office,Coupon 1
p49866,Computers and Home Office,Coupon 2
p49867,Computers and Home Office,Coupon 1
p49868,Computers and Home Office,Coupon 1
p49869,Computers and Home Office,Coupon 4
p49870,Computers and Home Office,Coupon 5
p49871,Computers and Home Office,Coupon 2
p49872,Computers and Home Office,Coupon 4
p49873,Computers and Home Office,Coupon 4
p49874,Computers and Home Office,Coupon 2
p49875,Computers and Home Office,Coupon 6
p49876,Computers and Home Office,Coupon 1
p49877,Computers and Home Office,Coupon 1
p49878,Computers and Home Office,Coupon 6
p49879,Computers and Home Office,Coupon 2
p49880,Computers and Home Office,Coupon 4
p49881,Computers and Home Office,Coupon 1
p49882,Computers and Home Office,Coupon 2
p49883,Computers and Home Office,Coupon 1
p49884,Computers and Home Office,Coupon 1
p49885,Computers and Home Office,Coupon 4
p49886,Computers and Home Office,Coupon 1
p49887,Computers and Home Office,Coupon 1
p49888,Computers and Home Office,Coupon 2
p49889,Computers and Home Office,Coupon 1
p49890,Computers and Home Office,Coupon 2
p49891,Computers and Home Office,Coupon 1
p49892,Computers and Home Office,Coupon 1
p49893,Computers and Home Office,Coupon 2
p49894,Computers and Home Office,Coupon 2
p49895,Computers and Home Office,Coupon 6
p49896,Computers and Home Office,Coupon 2
p49897,Computers and Home Office,Coupon 4
p49898,Computers and Home Office,Coupon 1
p49899,Computers and Home Office,Coupon 1
p49900,Computers and Home Office,Coupon 2
p49901,Computers and Home Office,Coupon 1
p49902,Computers and Home Office,Coupon 1
p49903,Computers and Home Office,Coupon 2
p49904,Computers and Home Office,Coupon 2
p49905,Computers and Home Office,Coupon 1
p49906,Computers and Home Office,Coupon 2
p49907,Computers and Home Office,Coupon 1
p49908,Computers and Home Office,Coupon 1
p49909,Computers and Home Office,Coupon 1
p49910,Computers and Home Office,Coupon 1
p49911,Computers and Home Office,Coupon 4
p49912,Computers and Home Office,Coupon 1
p49913,Computers and Home Office,Coupon 2
p49914,Computers and Home Office,Coupon 1
p49915,Computers and Home Office,Coupon 1
p49916,Computers and Home Office,Coupon 2
p49917,Computers and Home Office,Coupon 4
p49918,Computers and Home Office,Coupon 1
p49919,Computers and Home Office,Coupon 4
p49920,Computers and Home Office,Coupon 4
p49921,Computers and Home Office,Coupon 4
p49922,Computers and Home Office,Coupon 4
p49923,Computers and Home Office,Coupon 1
p49924,Computers and Home Office,Coupon 1
p49925,Computers and Home Office,Coupon 2
p49926,Computers and Home Office,Coupon 4
p49927,Computers and Home Office,Coupon 6
p49928,Computers and Home Office,Coupon 1
p49929,Computers and Home Office,Coupon 1
p49930,Computers and Home Office,Coupon 4
p49931,Computers and Home Office,Coupon 1
p49932,Computers and Home Office,Coupon 2
p49933,Computers and Home Office,Coupon 4
p49934,Computers and Home Office,Coupon 1
p49935,Computers and Home Office,Coupon 4
p49936,Computers and Home Office,Coupon 1
p49937,Computers and Home Office,Coupon 1
p49938,Computers and Home Office,Coupon 1
p49939,Computers and Home Office,Coupon 4
p49940,Computers and Home Office,Coupon 6
p49941,Computers and Home Office,Coupon 1
p49942,Computers and Home Office,Coupon 4
p49943,Computers and Home Office,Coupon 2
p49944,Computers and Home Office,Coupon 1
p49945,Computers and Home Office,Coupon 1
p49946,Computers and Home Office,Coupon 1
p49947,Computers and Home Office,Coupon 2
p49948,Computers and Home Office,Coupon 1
p49949,Computers and Home Office,Coupon 6
p49950,Computers and Home Office,Coupon 2
p49951,Computers and Home Office,Coupon 6
p49952,Computers and Home Office,Coupon 2
p49953,Computers and Home Office,Coupon 1
p49954,Computers and Home Office,Coupon 2
p49955,Computers and Home Office,Coupon 1
p49956,Computers and Home Office,Coupon 3
p49957,Computers and Home Office,Coupon 4
p49958,Computers and Home Office,Coupon 1
p49959,Computers and Home Office,Coupon 4
p49960,Computers and Home Office,Coupon 4
p49961,Computers and Home Office,Coupon 1
p49962,Computers and Home Office,Coupon 3
p49963,Computers and Home Office,Coupon 2
p49964,Computers and Home Office,Coupon 1
p49965,Computers and Home Office,Coupon 4
p49966,Computers and Home Office,Coupon 1
p49967,Computers and Home Office,Coupon 2
p49968,Computers and Home Office,Coupon 4
p49969,Computers and Home Office,Coupon 1
p49970,Computers and Home Office,Coupon 1
p49971,Computers and Home Office,Coupon 1
p49972,Computers and Home Office,Coupon 6
p49973,Computers and Home Office,Coupon 1
p49974,Computers and Home Office,Coupon 1
p49975,Computers and Home Office,Coupon 4
p49976,Computers and Home Office,Coupon 4
p49977,Computers and Home Office,Coupon 1
p49978,Computers and Home Office,Coupon 1
p49979,Computers and Home Office,Coupon 5
p49980,Computers and Home Office,Coupon 6
p49981,Computers and Home Office,Coupon 6
p49982,Computers and Home Office,Coupon 2
p49983,Computers and Home Office,Coupon 4
p49984,Computers and Home Office,Coupon 1
p49985,Computers and Home Office,Coupon 2
p49986,Computers and Home Office,Coupon 4
p49987,Computers and Home Office,Coupon 1
p49988,Computers and Home Office,Coupon 4
p49989,Computers and Home Office,Coupon 4
p49990,Computers and Home Office,Coupon 2
p49991,Computers and Home Office,Coupon 1
p49992,Computers and Home Office,Coupon 4
p49993,Computers and Home Office,Coupon 4
p49994,Computers and Home Office,Coupon 2
p49995,Computers and Home Office,Coupon 1
p49996,Computers and Home Office,Coupon 1
p49997,Computers and Home Office,Coupon 6
p49998,Computers and Home Office,Coupon 1
p49999,Computers and Home Office,Coupon 4
p50000,Computers and Home Office,Coupon 2
p50001,Computers and Home Office,Coupon 2
p50002,Computers and Home Office,Coupon 4
p50003,Computers and Home Office,Coupon 1
p50004,Computers and Home Office,Coupon 1
p50005,Computers and Home Office,Coupon 1
p50006,Computers and Home Office,Coupon 6
p50007,Computers and Home Office,Coupon 4
p50008,Computers and Home Office,Coupon 4
p50009,Computers and Home Office,Coupon 1
p50010,Computers and Home Office,Coupon 1
p50011,Computers and Home Office,Coupon 4
p50012,Computers and Home Office,Coupon 3
p50013,Computers and Home Office,Coupon 1
p50014,Computers and Home Office,Coupon 1
p50015,Computers and Home Office,Coupon 1
p50016,Computers and Home Office,Coupon 6
p50017,Computers and Home Office,Coupon 1
p50018,Computers and Home Office,Coupon 1
p50019,Computers and Home Office,Coupon 4
p50020,Computers and Home Office,Coupon 1
p50021,Computers and Home Office,Coupon 1
p50022,Computers and Home Office,Coupon 1
p50023,Computers and Home Office,Coupon 1
p50024,Computers and Home Office,Coupon 1
p50025,Computers and Home Office,Coupon 1
p50026,Computers and Home Office,Coupon 2
p50027,Computers and Home Office,Coupon 1
p50028,Computers and Home Office,Coupon 2
p50029,Computers and Home Office,Coupon 4
p50030,Computers and Home Office,Coupon 2
p50031,Computers and Home Office,Coupon 1
p50032,Computers and Home Office,Coupon 1
p50033,Computers and Home Office,Coupon 1
p50034,Computers and Home Office,Coupon 4
p50035,Computers and Home Office,Coupon 4
p50036,Computers and Home Office,Coupon 4
p50037,Computers and Home Office,Coupon 1
p50038,Computers and Home Office,Coupon 2
p50039,Computers and Home Office,Coupon 1
p50040,Computers and Home Office,Coupon 1
p50041,Computers and Home Office,Coupon 2
p50042,Computers and Home Office,Coupon 4
p50043,Computers and Home Office,Coupon 1
p50044,Computers and Home Office,Coupon 4
p50045,Computers and Home Office,Coupon 6
p50046,Computers and Home Office,Coupon 1
p50047,Computers and Home Office,Coupon 1
p50048,Computers and Home Office,Coupon 1
p50049,Computers and Home Office,Coupon 1
p50050,Computers and Home Office,Coupon 2
p50051,Computers and Home Office,Coupon 6
p50052,Computers and Home Office,Coupon 1
p50053,Computers and Home Office,Coupon 2
p50054,Computers and Home Office,Coupon 1
p50055,Computers and Home Office,Coupon 1
p50056,Computers and Home Office,Coupon 1
p50057,Computers and Home Office,Coupon 6
p50058,Computers and Home Office,Coupon 2
p50059,Computers and Home Office,Coupon 4
p50060,Computers and Home Office,Coupon 4
p50061,Computers and Home Office,Coupon 2
p50062,Computers and Home Office,Coupon 2
p50063,Computers and Home Office,Coupon 1
p50064,Computers and Home Office,Coupon 2
p50065,Computers and Home Office,Coupon 4
p50066,Computers and Home Office,Coupon 4
p50067,Computers and Home Office,Coupon 1
p50068,Computers and Home Office,Coupon 2
p50069,Computers and Home Office,Coupon 2
p50070,Computers and Home Office,Coupon 5
p50071,Computers and Home Office,Coupon 4
p50072,Computers and Home Office,Coupon 1
p50073,Computers and Home Office,Coupon 6
p50074,Computers and Home Office,Coupon 2
p50075,Computers and Home Office,Coupon 4
p50076,Computers and Home Office,Coupon 1
p50077,Computers and Home Office,Coupon 4
p50078,Computers and Home Office,Coupon 1
p50079,Computers and Home Office,Coupon 1
p50080,Computers and Home Office,Coupon 1
p50081,Computers and Home Office,Coupon 4
p50082,Computers and Home Office,Coupon 1
p50083,Computers and Home Office,Coupon 2
p50084,Computers and Home Office,Coupon 1
p50085,Computers and Home Office,Coupon 2
p50086,Computers and Home Office,Coupon 4
p50087,Computers and Home Office,Coupon 2
p50088,Computers and Home Office,Coupon 1
p50089,Computers and Home Office,Coupon 2
p50090,Computers and Home Office,Coupon 1
p50091,Computers and Home Office,Coupon 3
p50092,Computers and Home Office,Coupon 2
p50093,Computers and Home Office,Coupon 1
p50094,Computers and Home Office,Coupon 1
p50095,Computers and Home Office,Coupon 2
p50096,Computers and Home Office,Coupon 4
p50097,Computers and Home Office,Coupon 3
p50098,Computers and Home Office,Coupon 1
p50099,Computers and Home Office,Coupon 1
p50100,Computers and Home Office,Coupon 2
p50101,Computers and Home Office,Coupon 1
p50102,Computers and Home Office,Coupon 1
p50103,Computers and Home Office,Coupon 1
p50104,Computers and Home Office,Coupon 1
p50105,Computers and Home Office,Coupon 1
p50106,Computers and Home Office,Coupon 4
p50107,Computers and Home Office,Coupon 2
p50108,Computers and Home Office,Coupon 1
p50109,Computers and Home Office,Coupon 4
p50110,Computers and Home Office,Coupon 4
p50111,Computers and Home Office,Coupon 1
p50112,Computers and Home Office,Coupon 5
p50113,Computers and Home Office,Coupon 1
p50114,Computers and Home Office,Coupon 4
p50115,Computers and Home Office,Coupon 5
p50116,Computers and Home Office,Coupon 2
p50117,Computers and Home Office,Coupon 1
p50118,Computers and Home Office,Coupon 1
p50119,Computers and Home Office,Coupon 1
p50120,Computers and Home Office,Coupon 1
p50121,Computers and Home Office,Coupon 1
p50122,Computers and Home Office,Coupon 1
p50123,Computers and Home Office,Coupon 2
p50124,Computers and Home Office,Coupon 1
p50125,Computers and Home Office,Coupon 4
p50126,Computers and Home Office,Coupon 4
p50127,Computers and Home Office,Coupon 1
p50128,Computers and Home Office,Coupon 4
p50129,Computers and Home Office,Coupon 1
p50130,Computers and Home Office,Coupon 4
p50131,Computers and Home Office,Coupon 4
p50132,Computers and Home Office,Coupon 4
p50133,Computers and Home Office,Coupon 2
p50134,Computers and Home Office,Coupon 1
p50135,Computers and Home Office,Coupon 4
p50136,Computers and Home Office,Coupon 4
p50137,Computers and Home Office,Coupon 1
