profile_id,month_as_member,education,marital_status
cp41019,47,Bachelor,Divorced
cp41020,51,Bachelor,Single
cp41021,69,Bachelor,Divorced
cp41022,55,Bachelor,Married
cp41023,59,Bachelor,Divorced
cp41024,46,Doctor,Married
cp41025,63,Bachelor,Single
cp41026,60,Bachelor,Married
cp41027,61,College,Divorced
cp41028,28,Bachelor,Married
cp41029,61,Bachelor,Married
cp41030,55,Bachelor,Married
cp41031,63,Bachelor,Married
cp41032,42,Bachelor,Married
cp41033,29,Bachelor,Married
cp41034,37,Bachelor,Single
cp41035,43,Bachelor,Married
cp41036,62,High School or Below,Single
cp41037,61,Bachelor,Single
cp41038,61,Bachelor,Married
cp41039,37,Bachelor,Married
cp41040,33,Bachelor,Married
cp41041,35,High School or Below,Married
cp41042,62,Bachelor,Married
cp41043,53,College,Married
cp41044,55,Bachelor,Married
cp41045,47,Bachelor,Divorced
cp41046,35,Bachelor,Married
cp41047,48,Bachelor,Married
cp41048,34,College,Single
cp41049,43,Bachelor,Divorced
cp41050,32,College,Single
cp41051,56,College,Married
cp41052,32,Doctor,Divorced
cp41053,41,College,Married
cp41054,47,Bachelor,Single
cp41055,61,Bachelor,Divorced
cp41056,65,Master,Married
cp41057,49,Bachelor,Married
cp41058,68,Bachelor,Married
cp41059,66,College,Single
cp41060,52,Bachelor,Married
cp41061,56,Bachelor,Single
cp41062,53,College,Married
cp41063,56,Bachelor,Married
cp41064,58,Bachelor,Married
cp41065,45,Bachelor,Married
cp41066,61,Bachelor,Married
cp41067,39,Bachelor,Divorced
cp41068,62,Bachelor,Divorced
cp41069,65,Bachelor,Married
cp41070,27,College,Single
cp41071,31,Bachelor,Divorced
cp41072,29,Bachelor,Married
cp41073,65,Bachelor,Married
cp41074,67,Bachelor,Married
cp41075,52,Bachelor,Married
cp41076,58,Bachelor,Married
cp41077,41,Bachelor,Married
cp41078,39,College,Divorced
cp41079,55,Bachelor,Married
cp41080,66,Bachelor,Married
cp41081,60,Bachelor,Single
cp41082,29,College,Single
cp41083,40,College,Single
cp41084,69,Bachelor,Married
cp41085,60,Bachelor,Divorced
cp41086,28,High School or Below,Married
cp41087,33,College,Single
cp41088,62,Bachelor,Divorced
cp41089,52,Bachelor,Married
cp41090,48,College,Married
cp41091,63,College,Divorced
cp41092,68,Bachelor,Married
cp41093,46,High School or Below,Married
cp41094,65,Bachelor,Divorced
cp41095,66,College,Single
cp41096,41,Bachelor,Single
cp41097,53,Bachelor,Married
cp41098,27,Bachelor,Married
cp41099,47,Bachelor,Married
cp41100,52,Bachelor,Single
cp41101,51,College,Single
cp41102,43,Bachelor,Married
cp41103,49,Bachelor,Married
cp41104,54,Bachelor,Married
cp41105,64,College,Married
cp41106,68,Bachelor,Single
cp41107,37,College,Married
cp41108,56,Bachelor,Married
cp41109,41,Bachelor,Married
cp41110,57,College,Married
cp41111,58,College,Single
cp41112,52,Bachelor,Divorced
cp41113,45,Bachelor,Married
cp41114,60,Bachelor,Married
cp41115,43,Doctor,Married
cp41116,69,Bachelor,Single
cp41117,55,College,Single
cp41118,26,Bachelor,Married
cp41119,50,Bachelor,Married
cp41120,37,College,Single
cp41121,64,Bachelor,Divorced
cp41122,33,Bachelor,Married
cp41123,34,College,Single
cp41124,54,Bachelor,Married
cp41125,49,College,Married
cp41126,69,Bachelor,Married
cp41127,66,Doctor,Single
cp41128,53,Bachelor,Married
cp41129,61,Doctor,Married
cp41130,55,Bachelor,Married
cp41131,57,College,Married
cp41132,68,High School or Below,Married
cp41133,44,Bachelor,Married
cp41134,59,Bachelor,Single
cp41135,51,Bachelor,Single
cp41136,48,College,Single
cp41137,65,Bachelor,Single
cp41138,51,Bachelor,Married
cp41139,40,Bachelor,Divorced
cp41140,52,Doctor,Divorced
cp41141,70,College,Single
cp41142,61,Master,Divorced
cp41143,57,College,Single
cp41144,49,Master,Married
cp41145,61,College,Single
cp41146,44,Bachelor,Divorced
cp41147,65,Bachelor,Single
cp41148,28,College,Divorced
cp41149,58,Bachelor,Divorced
cp41150,57,Bachelor,Married
cp41151,36,Doctor,Single
cp41152,36,Bachelor,Married
cp41153,46,Bachelor,Married
cp41154,53,College,Married
cp41155,52,High School or Below,Married
cp41156,55,Bachelor,Single
cp41157,58,Bachelor,Married
cp41158,40,Bachelor,Married
cp41159,28,Bachelor,Married
cp41160,59,Bachelor,Married
cp41161,62,Bachelor,Divorced
cp41162,66,Bachelor,Married
cp41163,70,Bachelor,Married
cp41164,26,Bachelor,Married
cp41165,55,Bachelor,Married
cp41166,62,Doctor,Married
cp41167,41,Bachelor,Married
cp41168,61,Bachelor,Married
cp41169,63,College,Single
cp41170,46,College,Married
cp41171,42,Bachelor,Single
cp41172,49,Master,Married
cp41173,52,College,Single
cp41174,28,College,Single
cp41175,66,Bachelor,Married
cp41176,42,Bachelor,Married
cp41177,51,Bachelor,Married
cp41178,31,College,Single
cp41179,51,College,Single
cp41180,36,Bachelor,Married
cp41181,30,Bachelor,Married
cp41182,28,High School or Below,Married
cp41183,47,College,Single
cp41184,57,Bachelor,Married
cp41185,45,High School or Below,Married
cp41186,41,College,Divorced
cp41187,41,Bachelor,Divorced
cp41188,55,Doctor,Single
cp41189,34,Bachelor,Divorced
cp41190,46,Bachelor,Married
cp41191,32,College,Single
cp41192,65,Bachelor,Married
cp41193,42,College,Single
cp41194,27,Doctor,Single
cp41195,54,College,Single
cp41196,63,Bachelor,Married
cp41197,32,Bachelor,Married
cp41198,41,College,Single
cp41199,60,College,Single
cp41200,59,Bachelor,Married
cp41201,46,College,Single
cp41202,44,Bachelor,Divorced
cp41203,50,Bachelor,Married
cp41204,48,Bachelor,Married
cp41205,65,College,Single
cp41206,50,Master,Married
cp41207,36,Bachelor,Divorced
cp41208,60,Bachelor,Married
cp41209,42,Bachelor,Married
cp41210,69,Bachelor,Married
cp41211,53,College,Single
cp41212,70,Doctor,Married
cp41213,32,Bachelor,Married
cp41214,44,College,Single
cp41215,45,Bachelor,Married
cp41216,55,Bachelor,Married
cp41217,33,College,Divorced
cp41218,31,Doctor,Married
cp41219,30,Bachelor,Divorced
cp41220,51,High School or Below,Married
cp41221,51,Master,Married
cp41222,56,Bachelor,Married
cp41223,37,Bachelor,Married
cp41224,37,College,Married
cp41225,42,Bachelor,Married
cp41226,70,College,Single
cp41227,55,Bachelor,Married
cp41228,60,College,Single
cp41229,55,College,Single
cp41230,64,Bachelor,Married
cp41231,62,College,Single
cp41232,46,Bachelor,Single
cp41233,50,Bachelor,Married
cp41234,34,College,Divorced
cp41235,46,Bachelor,Single
cp41236,53,Doctor,Married
cp41237,49,Bachelor,Married
cp41238,62,Bachelor,Married
cp41239,69,Bachelor,Single
cp41240,54,College,Single
cp41241,26,Bachelor,Single
cp41242,65,College,Single
cp41243,56,Bachelor,Married
cp41244,50,College,Married
cp41245,57,Doctor,Married
cp41246,39,Bachelor,Married
cp41247,62,College,Single
cp41248,55,College,Single
cp41249,48,Bachelor,Married
cp41250,59,Doctor,Divorced
cp41251,70,High School or Below,Married
cp41252,34,Bachelor,Divorced
cp41253,49,High School or Below,Married
cp41254,29,Master,Single
cp41255,69,Bachelor,Divorced
cp41256,41,College,Married
cp41257,41,Bachelor,Single
cp41258,68,Bachelor,Married
cp41259,66,College,Married
cp41260,41,College,Married
cp41261,31,Bachelor,Married
cp41262,65,Bachelor,Married
cp41263,37,College,Single
cp41264,54,Bachelor,Single
cp41265,62,Bachelor,Married
cp41266,65,College,Single
cp41267,56,Doctor,Divorced
cp41268,70,Bachelor,Married
cp41269,64,College,Single
cp41270,60,Bachelor,Married
cp41271,59,College,Single
cp41272,53,Bachelor,Married
cp41273,46,Bachelor,Divorced
cp41274,27,Bachelor,Divorced
cp41275,46,College,Single
cp41276,54,Bachelor,Married
cp41277,44,Bachelor,Married
cp41278,38,Bachelor,Divorced
cp41279,49,High School or Below,Married
cp41280,31,Doctor,Married
cp41281,53,Bachelor,Divorced
cp41282,70,Bachelor,Married
cp41283,65,College,Single
cp41284,67,Bachelor,Married
cp41285,61,College,Married
cp41286,67,Bachelor,Married
cp41287,63,Bachelor,Married
cp41288,69,Bachelor,Married
cp41289,45,Bachelor,Divorced
cp41290,53,Bachelor,Married
cp41291,59,Bachelor,Married
cp41292,38,Bachelor,Married
cp41293,54,Master,Married
cp41294,69,Bachelor,Single
cp41295,57,College,Single
cp41296,45,College,Single
cp41297,41,High School or Below,Married
cp41298,29,Bachelor,Married
cp41299,32,Bachelor,Single
cp41300,54,Bachelor,Married
cp41301,34,Bachelor,Single
cp41302,37,College,Single
cp41303,58,College,Single
cp41304,55,Bachelor,Married
cp41305,43,Bachelor,Divorced
cp41306,46,Bachelor,Married
cp41307,46,Bachelor,Married
cp41308,56,Bachelor,Divorced
cp41309,63,Bachelor,Married
cp41310,52,Bachelor,Married
cp41311,51,Master,Divorced
cp41312,56,Bachelor,Married
cp41313,44,College,Married
cp41314,39,Bachelor,Married
cp41315,68,Doctor,Married
cp41316,55,Bachelor,Married
cp41317,57,Bachelor,Married
cp41318,34,Master,Single
cp41319,31,Bachelor,Married
cp41320,32,Bachelor,Divorced
cp41321,67,Bachelor,Single
cp41322,47,College,Single
cp41323,50,Bachelor,Single
cp41324,48,Bachelor,Married
cp41325,46,Bachelor,Married
cp41326,51,High School or Below,Married
cp41327,27,Bachelor,Divorced
cp41328,49,Doctor,Married
cp41329,49,High School or Below,Single
cp41330,46,Bachelor,Married
cp41331,64,Bachelor,Married
cp41332,56,Bachelor,Married
cp41333,42,Bachelor,Married
cp41334,50,Bachelor,Divorced
cp41335,67,College,Single
cp41336,37,College,Single
cp41337,53,Bachelor,Married
cp41338,47,Bachelor,Married
cp41339,67,Bachelor,Married
cp41340,55,College,Single
cp41341,34,College,Single
cp41342,61,Bachelor,Single
cp41343,56,Bachelor,Married
cp41344,53,College,Single
cp41345,64,Bachelor,Divorced
cp41346,34,Bachelor,Married
cp41347,62,High School or Below,Married
cp41348,34,College,Married
cp41349,49,Master,Married
cp41350,68,Bachelor,Married
cp41351,49,Bachelor,Married
cp41352,32,College,Single
cp41353,41,Bachelor,Single
cp41354,58,College,Married
cp41355,58,Doctor,Married
cp41356,41,Bachelor,Married
cp41357,70,Bachelor,Single
cp41358,57,Bachelor,Married
cp41359,61,Bachelor,Single
cp41360,32,College,Married
cp41361,38,High School or Below,Married
cp41362,32,College,Single
cp41363,53,Bachelor,Single
cp41364,48,Bachelor,Single
cp41365,38,Bachelor,Divorced
cp41366,52,Bachelor,Married
cp41367,41,College,Single
cp41368,30,Bachelor,Married
cp41369,49,Bachelor,Married
cp41370,63,Bachelor,Married
cp41371,53,Bachelor,Divorced
cp41372,59,Master,Divorced
cp41373,63,College,Single
cp41374,57,Bachelor,Married
cp41375,61,Bachelor,Married
cp41376,54,Bachelor,Married
cp41377,56,Master,Divorced
cp41378,61,College,Single
cp41379,36,Bachelor,Married
cp41380,38,Master,Married
cp41381,33,Bachelor,Single
cp41382,59,Bachelor,Married
cp41383,40,Bachelor,Married
cp41384,40,Bachelor,Married
cp41385,62,Bachelor,Married
cp41386,38,Bachelor,Married
cp41387,30,High School or Below,Single
cp41388,49,Bachelor,Married
cp41389,58,Bachelor,Married
cp41390,41,Bachelor,Divorced
cp41391,66,College,Single
cp41392,41,Doctor,Single
cp41393,61,College,Single
cp41394,37,Bachelor,Divorced
cp41395,53,High School or Below,Married
cp41396,36,Bachelor,Married
cp41397,29,College,Single
cp41398,41,College,Single
cp41399,61,College,Single
cp41400,29,Bachelor,Married
cp41401,52,Master,Single
cp41402,47,Bachelor,Married
cp41403,61,Bachelor,Married
cp41404,63,Bachelor,Single
cp41405,28,Bachelor,Married
cp41406,63,Bachelor,Married
cp41407,34,Bachelor,Married
cp41408,48,Bachelor,Divorced
cp41409,49,College,Single
cp41410,58,Bachelor,Married
cp41411,54,Bachelor,Married
cp41412,60,Bachelor,Married
cp41413,50,College,Single
cp41414,70,Bachelor,Single
cp41415,52,Bachelor,Married
cp41416,68,Bachelor,Married
cp41417,30,College,Single
cp41418,37,Bachelor,Married
cp41419,69,Doctor,Divorced
cp41420,53,College,Single
cp41421,52,Bachelor,Married
cp41422,51,College,Single
cp41423,49,Doctor,Married
cp41424,66,Bachelor,Divorced
cp41425,30,Bachelor,Married
cp41426,50,Bachelor,Single
cp41427,57,Bachelor,Married
cp41428,66,Bachelor,Single
cp41429,61,College,Single
cp41430,37,Bachelor,Divorced
cp41431,26,Bachelor,Married
cp41432,56,College,Single
cp41433,43,College,Married
cp41434,57,College,Single
cp41435,52,Bachelor,Single
cp41436,37,Bachelor,Single
cp41437,43,College,Married
cp41438,51,Bachelor,Married
cp41439,58,Bachelor,Married
cp41440,44,College,Single
cp41441,56,Bachelor,Married
cp41442,62,Bachelor,Married
cp41443,30,Bachelor,Married
cp41444,66,College,Married
cp41445,56,College,Divorced
cp41446,53,Bachelor,Divorced
cp41447,62,Bachelor,Married
cp41448,41,Bachelor,Married
cp41449,43,Bachelor,Married
cp41450,50,College,Divorced
cp41451,56,College,Married
cp41452,48,Bachelor,Married
cp41453,52,Doctor,Married
cp41454,48,College,Single
cp41455,67,College,Single
cp41456,53,Bachelor,Married
cp41457,64,College,Single
cp41458,37,College,Single
cp41459,44,Doctor,Divorced
cp41460,38,Bachelor,Single
cp41461,64,Bachelor,Single
cp41462,27,Bachelor,Married
cp41463,30,Bachelor,Single
cp41464,54,Bachelor,Married
cp41465,52,Bachelor,Married
cp41466,47,College,Married
cp41467,70,Bachelor,Married
cp41468,27,Bachelor,Married
cp41469,70,College,Single
cp41470,63,High School or Below,Married
cp41471,29,High School or Below,Married
cp41472,63,Bachelor,Married
cp41473,56,Master,Married
cp41474,62,Master,Married
cp41475,27,Bachelor,Married
cp41476,50,Bachelor,Married
cp41477,56,Bachelor,Married
cp41478,30,Bachelor,Single
cp41479,53,College,Single
cp41480,42,Doctor,Divorced
cp41481,53,College,Single
cp41482,59,College,Single
cp41483,47,College,Single
cp41484,38,Bachelor,Single
cp41485,53,Bachelor,Single
cp41486,58,Bachelor,Married
cp41487,64,Bachelor,Married
cp41488,54,Bachelor,Married
cp41489,41,Bachelor,Married
cp41490,64,Bachelor,Married
cp41491,66,Bachelor,Married
cp41492,51,Bachelor,Divorced
cp41493,57,Bachelor,Married
cp41494,43,Bachelor,Single
cp41495,33,Bachelor,Married
cp41496,31,High School or Below,Married
cp41497,58,Bachelor,Married
cp41498,60,Bachelor,Single
cp41499,53,Bachelor,Married
cp41500,63,Bachelor,Married
cp41501,63,Master,Married
cp41502,56,Bachelor,Single
cp41503,46,Bachelor,Married
cp41504,48,College,Single
cp41505,46,Bachelor,Married
cp41506,38,College,Married
cp41507,33,High School or Below,Married
cp41508,47,Bachelor,Single
cp41509,52,Bachelor,Married
cp41510,46,Doctor,Married
cp41511,57,Bachelor,Divorced
cp41512,47,Bachelor,Single
cp41513,49,Bachelor,Married
cp41514,57,Bachelor,Married
cp41515,63,College,Divorced
cp41516,68,Bachelor,Married
cp41517,44,Bachelor,Divorced
cp41518,52,Bachelor,Married
cp41519,69,Bachelor,Married
cp41520,52,College,Single
cp41521,53,Bachelor,Married
cp41522,55,College,Single
cp41523,61,Doctor,Divorced
cp41524,36,Bachelor,Married
cp41525,70,Bachelor,Divorced
cp41526,49,College,Single
cp41527,66,College,Married
cp41528,53,College,Single
cp41529,42,College,Divorced
cp41530,53,Bachelor,Married
cp41531,29,Bachelor,Married
cp41532,69,Bachelor,Married
cp41533,56,Bachelor,Single
cp41534,58,Master,Divorced
cp41535,52,College,Single
cp41536,70,College,Single
cp41537,57,Bachelor,Married
cp41538,41,Bachelor,Married
cp41539,62,Bachelor,Single
cp41540,50,Bachelor,Single
cp41541,33,Bachelor,Single
cp41542,58,College,Single
cp41543,63,Bachelor,Married
cp41544,59,Bachelor,Single
cp41545,52,Bachelor,Married
cp41546,53,College,Married
cp41547,32,Bachelor,Married
cp41548,50,Bachelor,Married
cp41549,36,Bachelor,Single
cp41550,52,College,Single
cp41551,37,Bachelor,Married
cp41552,36,Bachelor,Married
cp41553,32,Bachelor,Divorced
cp41554,61,Bachelor,Divorced
cp41555,39,College,Married
cp41556,63,High School or Below,Single
cp41557,39,Bachelor,Married
cp41558,62,Bachelor,Divorced
cp41559,61,Bachelor,Married
cp41560,51,College,Single
cp41561,52,Bachelor,Married
cp41562,40,Bachelor,Married
cp41563,48,Bachelor,Married
cp41564,52,Bachelor,Married
cp41565,35,Bachelor,Married
cp41566,47,High School or Below,Divorced
cp41567,64,Bachelor,Married
cp41568,47,Doctor,Divorced
cp41569,44,Bachelor,Married
cp41570,63,College,Single
cp41571,56,Bachelor,Single
cp41572,51,College,Single
cp41573,54,Bachelor,Single
cp41574,42,College,Divorced
cp41575,61,Bachelor,Married
cp41576,51,High School or Below,Married
cp41577,70,Bachelor,Married
cp41578,61,College,Single
cp41579,55,College,Divorced
cp41580,64,Bachelor,Married
cp41581,42,Bachelor,Married
cp41582,43,Bachelor,Married
cp41583,67,Bachelor,Married
cp41584,48,College,Married
cp41585,65,Bachelor,Single
cp41586,65,Bachelor,Married
cp41587,53,College,Divorced
cp41588,42,College,Married
cp41589,37,Bachelor,Divorced
cp41590,61,College,Married
cp41591,38,Bachelor,Married
cp41592,49,College,Single
cp41593,46,Bachelor,Single
cp41594,62,College,Married
cp41595,55,Doctor,Single
cp41596,64,Bachelor,Married
cp41597,62,Master,Single
cp41598,44,Bachelor,Married
cp41599,62,College,Married
cp41600,27,Bachelor,Married
cp41601,53,Bachelor,Married
cp41602,61,Bachelor,Single
cp41603,61,Master,Divorced
cp41604,43,Bachelor,Married
cp41605,52,Bachelor,Married
cp41606,50,College,Married
cp41607,37,Bachelor,Married
cp41608,27,Bachelor,Married
cp41609,45,College,Married
cp41610,63,College,Divorced
cp41611,49,College,Single
cp41612,39,Bachelor,Married
cp41613,34,Bachelor,Married
cp41614,56,Bachelor,Divorced
cp41615,51,High School or Below,Married
cp41616,63,Bachelor,Married
cp41617,58,Bachelor,Married
cp41618,64,Bachelor,Married
cp41619,38,College,Single
cp41620,53,Bachelor,Married
cp41621,53,Bachelor,Married
cp41622,51,Bachelor,Married
cp41623,46,Bachelor,Married
cp41624,60,Doctor,Married
cp41625,43,Bachelor,Single
cp41626,36,Bachelor,Married
cp41627,56,Bachelor,Married
cp41628,43,College,Married
cp41629,56,College,Single
cp41630,62,College,Single
cp41631,46,Bachelor,Single
cp41632,65,High School or Below,Married
cp41633,44,College,Single
cp41634,44,Bachelor,Married
cp41635,36,Bachelor,Divorced
cp41636,57,College,Single
cp41637,58,College,Married
cp41638,61,High School or Below,Married
cp41639,40,College,Single
cp41640,55,Bachelor,Married
cp41641,69,Doctor,Married
cp41642,65,College,Single
cp41643,67,Bachelor,Single
cp41644,52,Bachelor,Married
cp41645,60,College,Single
cp41646,55,Bachelor,Married
cp41647,56,College,Single
cp41648,49,College,Married
